user_id,battery_capacity_(kwh),charging_station_id,energy_consumed_(kwh),charging_duration_(hours),charging_rate_(kw),charging_cost_(usd),time_of_day,day_of_week,state_of_charge_(start_%),state_of_charge_(end_%),distance_driven_(since_last_charge)_(km),temperature_(°c),vehicle_age_(years),charger_type,vehicle_model_BMW i3,vehicle_model_Chevy Bolt,vehicle_model_Hyundai Kona,vehicle_model_Nissan Leaf,vehicle_model_Tesla Model 3,charging_station_location_Chicago,charging_station_location_Houston,charging_station_location_Los Angeles,charging_station_location_New York,charging_station_location_San Francisco,user_type_Casual Driver,user_type_Commuter,user_type_Long-Distance Traveler,start_hour,start_day,start_month,end_hour,end_day,end_month
95,0.507554088801715,103,-1.5898142410138416,0.06884404858552488,1.3315249839702263,1.0483518864075185,2,2,-0.26556976954421446,-0.12741905526400352,-1.1677686628956068,0.1041959241600983,1.4669694573466707,2,0,0,0,0,1,0,0,0,0,1,1,0,0,12,15,5,17,24,5
96,-2.4217725613455565,10,0.002110578179302879,-0.8361779584878537,0.4755218593332589,1.442827218797381,3,2,-0.03335373621305771,0.5813382438642214,-0.015157041501467667,0.5487048389933641,0.6007743099547632,0,0,1,0,0,0,1,0,0,0,0,1,0,0,15,15,5,14,24,5
97,0.02256685793329226,71,0.5992018696446775,1.4704725506396756,-0.30927213264177705,1.4461484989695172,0,2,0.593182983263426,-0.3978968647685496,-0.9484855750322204,1.3085384777621083,-1.5647135585250054,1,0,0,1,0,0,0,0,0,0,1,1,0,0,12,24,5,18,24,5
98,0.507554088801715,90,-0.5311870574242445,-1.4888213194016204,0.15088756573423753,-1.5163458703203312,3,6,-0.08195095553604283,-0.5240743014300857,-0.015157041501467667,0.02453894057444472,1.4669694573466707,2,0,0,0,1,0,0,0,1,0,0,1,0,0,15,24,5,22,24,5
99,-0.6079165421956573,226,-1.2240495458996712,1.017327754070767,-0.614842443575199,-1.2114668433171358,2,6,1.2910323874813525,-0.11274777863580529,-0.42649766003456857,0.011616095821243379,-1.1639784815037155,2,0,0,0,1,0,0,0,0,0,1,1,0,0,18,24,5,4,25,5
100,1.235034935104349,158,0.37819859982955495,1.274651424973749,-0.02499711698657863,0.5385046005563698,3,0,0.22103427130071632,-0.8541453866503399,-1.7076089541142923,0.9970115390557922,1.4669694573466707,2,0,0,0,0,1,0,0,0,1,0,0,1,0,21,24,5,3,25,5
101,0.13406276887496194,228,1.3204325167464648,-1.524365501795571,-0.02499711698657863,-1.040954551912368,0,0,-0.895698727660542,-1.250640092965677,0.5264761280613137,0.9249664170627867,-0.26542083743714423,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,25,5,9,25,5
102,1.235034935104349,405,1.4429856688727793,1.747714608043746,0.39061295279677377,0.3208960427561822,0,3,-1.5031374962083714,-1.2973809316026566,-0.7416381614258881,1.3847376241549285,-1.5647135585250054,2,0,0,0,0,1,0,0,0,0,1,0,0,1,2,25,5,5,25,5
103,0.02256685793329226,126,0.18915010661401435,0.8005875533460414,0.4494074378347269,-0.3687347776395203,0,3,1.1798765760289711,-1.0782512900029908,1.1061949888858356,0.8096371461518782,0.1676767362588095,1,1,0,0,0,0,1,0,0,0,0,0,0,1,5,25,5,11,25,5
104,0.999993525318387,444,-1.5651414882707249,-0.29529410939992035,-0.7270867031093144,0.8082912520864455,3,4,1.4655933255391895,-0.09222899451060251,1.71876117485348,0.4659627645109617,-1.1316159848290517,1,0,0,0,1,0,0,0,0,1,0,0,0,1,8,25,5,9,25,5
105,0.507554088801715,209,0.8725288025673383,0.24149277210364828,0.3544675609045356,-0.005976455247864601,2,0,1.460362590084178,-1.0495678630826846,0.6577832069978334,0.8801375839644083,1.033871883650717,1,0,0,0,0,1,0,0,0,1,0,0,1,0,11,25,5,19,25,5
106,-0.6079165421956573,97,-0.06325312378979189,1.2587530617450804,0.22976865548981124,0.6015320147556443,3,0,0.6353354062731792,-0.11153734090353101,1.3722322788952537,0.29495878345467696,1.033871883650717,2,0,0,1,0,0,0,0,0,0,1,0,0,1,13,25,5,23,25,5
107,0.507554088801715,74,-1.6551641072273375,-0.7368957456587076,0.7317766624109222,1.180795692438997,1,3,0.7641087827911286,-1.0420243919242818,0.6114771330317256,1.3959742259117744,1.033871883650717,2,0,1,0,0,0,1,0,0,0,0,0,0,1,16,25,5,19,25,5
108,3.5336491008823634,115,1.0646810952349925,0.8267437692505211,-0.08152399770264915,-1.071296949612311,2,2,-0.9037524967177493,-0.6114577726323048,-0.9380896694639729,-0.1243769070219266,1.033871883650717,0,1,0,0,0,0,0,0,0,0,1,0,0,1,19,25,5,2,26,5
109,-1.1899012192377647,191,-1.3456245939868088,0.7539237885735082,1.5914513567157464,0.9637618477035015,1,4,-1.002744602486534,0.8714019358358144,0.8012938805563334,1.1203422603815456,-0.26542083743714423,2,0,1,0,0,0,0,0,0,0,1,0,1,0,22,25,5,1,26,5
110,0.507554088801715,495,0.002110578179302879,0.9647044273617497,1.7532112727981026,-0.8622883970621213,3,0,0.44542570209381294,-1.1038601481530967,-0.195629912448628,-1.0272412097919628,0.6007743099547632,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,26,5,7,26,5
111,-0.6079165421956573,170,-0.6970005681700969,-1.2805779563403743,0.4556312343872284,-0.2577330474614961,2,2,1.0603424504253716,-3.8105366139448913,0.7463548910511325,-1.309680439494743,0.6007743099547632,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3,26,5,12,26,5
112,1.235034935104349,307,-1.616030921843005,0.1521880815770556,-1.0595713027179137,-0.815503174971397,1,1,1.1784697975701715,-0.20578379541305625,0.15686048668101357,-1.556425679026702,0.6007743099547632,1,0,1,0,0,0,1,0,0,0,0,0,1,0,6,26,5,7,26,5
113,1.235034935104349,448,-0.29804883262005527,0.16968051442636492,0.7641770203236941,-1.3659495435092415,3,0,-0.02151747507854748,1.2117534274584163,-1.2579957816556768,1.1496162123786136,-1.1316159848290517,2,0,0,1,0,0,0,1,0,0,0,1,0,0,9,26,5,15,26,5
114,0.507554088801715,204,-0.6171499998734178,-0.40728000456967983,0.1874924529163412,-1.245620183357413,2,6,0.6207504256848256,0.5064365580251978,1.055777750501285,1.8532858638101486,0.6007743099547632,2,0,1,0,0,0,0,0,1,0,0,0,0,1,12,26,5,16,26,5
115,0.507554088801715,56,0.03664026406991495,-0.8141232441954748,-0.02499711698657863,1.1280654366029625,0,5,0.2732434953096292,-1.3080203666969261,-1.376356596753998,0.310674668850364,0.6007743099547632,0,0,0,0,0,1,0,1,0,0,0,1,0,0,14,26,5,23,26,5
116,1.235034935104349,208,-0.7225022001639752,0.1831992894631134,-1.0177181813250638,-0.4661357151539134,0,1,-0.8705652588380484,-1.205286269696793,1.6234778049261,-0.5040074984952074,-0.26542083743714423,0,0,0,1,0,0,0,0,0,1,0,0,0,1,17,26,5,0,27,5
117,0.507554088801715,41,-1.1317267585857893,0.4835143603302667,-0.026435139233905353,0.2741207291845807,0,6,-0.7969532214085299,0.10157467221446635,-0.5863410199660886,1.5581152951105288,1.4669694573466707,2,0,0,0,1,0,0,0,1,0,0,0,1,0,20,26,5,0,27,5
118,-1.1899012192377647,32,0.8163903455063153,0.86635053390658,-0.02499711698657863,-0.6202089801791032,1,6,1.0558717512642457,0.24736435238569063,-0.8252859143546455,1.1852869708148555,-0.698518411133098,0,0,1,0,0,0,0,0,1,0,0,1,0,0,23,26,5,3,27,5
119,-1.1899012192377647,15,-1.142202429226857,1.124981100915652,-0.4564656593541124,-0.24528932337990006,1,2,-0.05500836351009024,0.24773911169994084,1.2544486214149022,-1.6598971682379196,1.4669694573466707,2,0,0,0,0,1,1,0,0,0,0,0,1,0,2,27,5,6,5,6
120,-0.554746584405777,62,0.2321344500018165,-1.030079380537934,-0.02499711698657863,-0.6698188962896049,3,3,0.016937070895302987,-1.0076151397060626,0.7272271322387468,1.2825446118225239,-1.1316159848290517,2,0,0,0,1,0,0,1,0,0,0,1,0,0,4,27,5,3,5,6
121,0.507554088801715,155,1.3070422274030413,-0.795490402925124,-1.1460600295440262,-1.6201736819082737,0,5,-0.5088685369998829,-0.06874804004448412,1.4642099972458507,-1.3539091234453624,1.033871883650717,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,5,6,11,5,6
122,0.02256685793329226,284,-0.13743339721807427,-0.3239904392574203,-0.8897854083828514,-1.450216460802412,1,3,-1.193124763499562,-1.0331199237071882,-0.015157041501467667,0.49295957810886537,1.033871883650717,1,1,0,0,0,0,0,0,1,0,0,1,0,0,5,5,6,11,5,6
123,-0.6079165421956573,209,-0.8150301944951034,0.989021738849289,0.460812501330882,-0.24548844663083022,0,3,0.4794435849611913,-1.2425366342337172,1.2790522199335808,-0.2738592312731792,-0.26542083743714423,2,0,0,1,0,0,1,0,0,0,0,1,0,0,8,5,6,17,5,6
124,-1.1899012192377647,320,-1.6088181906186076,1.0818918682490788,-1.1225028984944438,1.1360360184860856,3,0,0.5249442434744706,0.47242358835542464,-0.3214786980905447,-0.3691148994636892,1.033871883650717,0,0,1,0,0,0,1,0,0,0,0,1,0,0,11,5,6,16,5,6
125,0.02256685793329226,494,0.9971702489447525,0.8680044048023567,-0.09694235300981507,0.5999013127789821,2,5,0.0018214597619623963,-0.749657267991554,0.918490493268927,0.6783459808089098,-0.698518411133098,0,0,0,0,0,1,0,1,0,0,0,0,0,1,13,5,6,23,5,6
126,0.507554088801715,187,-1.6695872742326647,-0.9216392285670164,-0.4563432864374834,-0.15708315614672544,1,5,-0.6037723593568899,1.5540787266508933,1.4584746675251399,-0.6432277163906088,-1.1316159848290517,0,1,0,0,0,0,0,0,0,1,0,1,0,0,16,5,6,20,5,6
127,1.235034935104349,498,-0.22245480825733194,1.2770850312087199,0.7362574877080891,0.6109605610364205,1,1,1.6168180448399165,-0.8238700876653985,-1.0445548292991458,-1.0514875595688757,-1.1316159848290517,2,0,0,1,0,0,0,0,0,1,0,1,0,0,19,5,6,22,5,6
128,0.507554088801715,442,-1.5339267319504306,0.29166971043999995,0.5934218711075875,0.47590735713976495,2,2,0.9275273753081349,-1.4713319061799988,0.8302157916751028,-1.1032219998454569,-0.8066631320083669,2,1,0,0,0,0,0,0,0,0,1,0,0,1,22,5,6,1,6,6
129,0.9088218862067979,130,-1.2358193244367874,0.8214634663147917,-1.3363427274389237,0.8918708768078414,1,3,-0.7582287584922629,-1.3857647079141415,0.5801298039737234,0.9628935579204247,-0.698518411133098,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6,6,10,6,6
130,-1.1899012192377647,127,-0.3247758398066191,1.1949227730554608,1.4585138727234135,0.07597904503589592,3,2,1.510925440072182,-0.028172357921423755,1.456474174321227,0.7331789222897543,0.1676767362588095,0,0,0,1,0,0,0,1,0,0,0,0,1,0,3,6,6,13,6,6
131,1.235034935104349,292,0.22358703959429474,1.4477388347449123,-0.8509696724869548,0.7952829116000122,1,2,0.448908320562373,0.3538921035789891,-0.16882059230298577,0.25066318957709893,-0.26542083743714423,1,0,1,0,0,0,0,0,1,0,0,0,1,0,6,6,6,15,6,6
132,1.235034935104349,114,-0.2760983751664125,1.026401561599699,0.10080363840113164,-1.020382770438373,1,0,0.7240846228126893,-1.1071990071626445,-1.005987323487755,0.6245581354596571,1.4669694573466707,1,0,0,1,0,0,0,1,0,0,0,0,0,1,9,6,6,10,6,6
133,-1.1899012192377647,199,1.0460881012991874,-0.19148532658866657,0.8520962032740275,0.7996029291156306,2,4,-0.26156896296613047,0.5017995915730112,-0.6121040168954031,0.1523807896684597,1.033871883650717,2,1,0,0,0,0,0,1,0,0,0,0,0,1,12,6,6,13,6,6
134,0.507554088801715,13,-0.40109524787153333,1.2786940528740178,-0.5377338614696503,0.1783654677038423,3,1,-0.37354080077410273,-0.6907528732660506,1.3642174668401832,-1.310189346182378,-0.36146171171828706,2,0,0,1,0,0,0,1,0,0,0,0,0,1,14,6,6,23,6,6
135,-1.2641237348617536,271,0.21271340862926208,0.9667356172739264,-0.7717975884768965,2.2069407879445566,0,3,-0.8695195249624081,-1.434992828955149,1.4793772175040798,-0.5491006102681188,1.4669694573466707,2,0,1,0,0,0,0,0,1,0,0,0,0,1,17,6,6,20,6,6
136,1.235034935104349,89,0.267557101767138,-1.6079421364256423,-0.6728484251811246,-1.3911154925160516,0,6,-0.5502167909728383,0.9201489410747548,-0.5921435110587598,-0.9935167976707641,1.4669694573466707,1,0,1,0,0,0,1,0,0,0,0,0,0,1,20,6,6,6,7,6
137,0.02256685793329226,215,-1.2656055679836038,-1.5280487138768715,-0.892402041881319,-0.8211485415219996,2,5,1.4588052887078435,0.15908479840147238,0.7956456094185564,0.31850624410925193,1.033871883650717,1,1,0,0,0,0,0,0,1,0,0,0,1,0,23,6,6,6,7,6
138,0.507554088801715,444,-0.5761338287381523,-0.9446676593998409,0.7271143553069755,1.1618865111995706,3,5,-1.4619434429251574,1.0809867174879946,-0.36715095420586225,1.1975625447007083,-1.1316159848290517,2,0,0,0,1,0,0,1,0,0,0,0,0,1,1,7,6,4,7,6
139,0.507554088801715,278,1.4408235931846247,0.6562503778413935,0.46485343753813524,0.28954227865091353,2,2,-0.651994622600813,0.6889267438372458,0.31098253610138177,-0.07691892650325699,0.1676767362588095,0,0,0,0,1,0,0,0,0,0,1,0,0,1,4,7,6,8,7,6
140,-0.6079165421956573,447,1.076515628338014,0.7476342226862149,1.7745921445716566,1.2791311865958386,2,1,1.0951911921547381,-1.1139805605975805,-1.2735586024655288,1.14863195712695,-1.1316159848290517,1,0,0,1,0,0,0,0,0,1,0,0,1,0,7,7,6,10,7,6
141,1.235034935104349,474,0.21671661016024502,-0.9144055190695668,1.6273353326965458,0.5176594077844967,0,1,-1.0593490725365202,-0.41486322785879093,-0.015157041501467667,-0.4554259109348339,0.1676767362588095,2,0,0,0,0,1,0,1,0,0,0,1,0,0,10,7,6,13,7,6
142,-0.6079165421956573,481,0.1533117499772341,0.5433805218166943,0.3412476972883521,0.09880776317350537,3,3,-0.5925782071879818,0.1461279021936005,-0.5354691224298859,-0.7698629185243918,1.033871883650717,1,0,0,1,0,0,0,0,0,0,1,0,1,0,13,7,6,19,7,6
143,0.02256685793329226,203,0.2584116411833356,-0.18462932233236837,0.6184744860185261,0.71509318799724,3,3,0.5292701769668706,1.0276706595445135,0.6590494989483783,-1.5715994912864872,1.033871883650717,0,1,0,0,0,0,1,0,0,0,0,0,1,0,15,7,6,17,16,6
144,-1.1899012192377647,74,1.650892756273089,0.5531452981860876,0.7777640171142356,-1.3874725278143563,2,2,-0.4545765648898106,0.4271320729875312,-1.6264618774131558,-0.17035852911294413,1.4669694573466707,0,1,0,0,0,0,0,1,0,0,0,0,0,1,18,7,6,22,16,6
145,0.9001449255651179,25,1.1625418918180395,-0.7093912710168012,-0.6995308531319868,-0.3332405209530878,0,2,0.06524973019720459,-0.8431245043306984,-0.06496271198319337,1.3172642993303922,-1.5647135585250054,1,1,0,0,0,0,0,0,0,0,1,1,0,0,16,16,6,19,16,6
146,0.507554088801715,101,-0.10977239698345244,1.2880139864085203,0.5704368091309145,-0.4939079806027163,3,2,-0.1704839445819338,0.15586698654264775,-1.4926451897168445,1.5988930720232861,1.033871883650717,2,1,0,0,0,0,0,1,0,0,0,0,1,0,19,16,6,4,17,6
147,1.235034935104349,176,1.448805301007408,-1.138971560252242,1.1278577387327304,-0.8992712706811656,2,4,0.7012305305059119,0.44342772971040223,-1.4088067711972905,-0.7083516378100234,1.4669694573466707,1,1,0,0,0,0,0,0,1,0,0,1,0,0,22,16,6,6,17,6
148,0.507554088801715,427,0.002110578179302879,1.5226281663850063,0.9468005026675694,-0.2130150875139183,1,1,-1.2013979102398913,1.428282705714871,1.1084309482297128,-0.526025310790296,-1.1316159848290517,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,17,6,10,17,6
149,-1.1899012192377647,117,1.4793676549462194,-0.23584834754630546,1.294757254643196,0.8404895414248331,0,2,0.9643680905489413,-0.7430518061558958,-0.30573786602397146,-0.20227773973376384,0.6007743099547632,1,0,0,0,1,0,0,0,1,0,0,0,0,1,3,17,6,10,17,6
150,1.235034935104349,166,0.46890622093394096,-0.9356610704996273,0.7018304083892387,-1.3582661824850981,3,0,-0.7701908152638359,0.051931257991765095,0.3972119824154368,0.2647913211058975,-1.5647135585250054,0,1,0,0,0,0,0,0,1,0,0,0,1,0,6,17,6,9,17,6
151,-1.1899012192377647,41,-0.3515112965748901,0.21423519727974794,-0.46101726287909034,-0.5604460821096685,3,1,-0.5151625552358937,-0.3358286889979598,1.140051516591355,-0.3821161628970668,0.1676767362588095,1,0,0,0,0,1,0,0,0,0,1,0,1,0,9,17,6,12,17,6
152,0.507554088801715,429,0.607828173282168,0.2676125611683447,-1.4142384868953437,0.2810461155699707,3,6,-0.09392869828707116,-0.42064932455543225,0.30507577666368957,-0.00635904458153984,1.033871883650717,2,0,0,0,0,1,0,0,0,1,0,0,1,0,11,17,6,12,17,6
153,-0.6079165421956573,344,1.5549295133892207,0.9913477843950061,0.4140374358499527,-0.29869593006345335,0,5,0.8387105075383132,1.0278586743622236,1.6404269066434374,1.0782230906945938,-0.26542083743714423,2,0,0,0,0,1,0,0,0,0,1,1,0,0,14,17,6,0,18,6
154,1.235034935104349,424,-1.025363541890795,-0.8652118152878614,-1.679071429795397,0.8685556077233698,2,5,1.268225907938556,0.7669758982991085,-1.4502395332892486,1.4354546614458392,-1.5647135585250054,0,0,0,0,0,1,0,0,0,1,0,1,0,0,17,17,6,0,18,6
155,-1.1899012192377647,366,0.6147539432674096,0.9286750885159336,0.16287720364639816,-1.3572609900869572,1,1,1.10124420755871,-1.1314706178408465,0.7864723754170587,-0.5500052100290082,0.1676767362588095,2,0,1,0,0,0,0,1,0,0,0,0,0,1,20,17,6,21,17,6
156,-0.6079165421956573,120,1.0260565026737414,1.1007019668164462,-0.24800451318817315,-0.16317144615290488,3,6,1.4318408955749524,0.28701522611061625,0.4122978190582025,0.6799525366134911,-0.26542083743714423,2,0,0,0,0,1,0,1,0,0,0,1,0,0,23,17,6,23,17,6
157,0.507554088801715,97,0.002110578179302879,0.4240186796464575,-1.171512592570311,-1.004599961696294,0,5,-1.204013850059105,0.7439567200841347,-0.8609508052651551,1.5229693207616253,-0.26542083743714423,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,18,6,4,18,6
158,-1.1476774027051078,145,-0.8735326446896773,-1.3458129923596638,1.7462530072327964,-0.0516350606987582,3,5,0.08067786700218531,0.2261226754618995,1.3582947654167499,-1.2379406372854882,-0.26542083743714423,2,0,0,1,0,0,0,1,0,0,0,1,0,0,4,18,6,13,18,6
159,-0.6079165421956573,216,0.002110578179302879,-0.2610084022787706,-0.30801786255532726,-1.2971492886596183,2,5,-0.16360582200020857,-1.3005330948692078,-1.1531296291980262,1.5731613591623341,-0.26542083743714423,2,0,0,0,0,1,1,0,0,0,0,0,0,1,7,18,6,16,18,6
160,1.235034935104349,229,-0.07126958977342009,2.7822789430101498,-1.3252086929762976,1.3788652268472734,1,3,-1.5963264308552638,-0.6431837768158492,-1.4092942077391009,-1.2022714595872557,1.3129705818683473,1,0,1,0,0,0,0,0,1,0,0,0,0,1,10,18,6,13,18,6
161,-0.801323111255213,313,0.29095506736727067,1.3832320281506785,-1.71295397850758,-0.6161308338989632,3,6,-1.3932880900527462,1.338907515956241,-0.8166739222383028,0.020243289778298496,1.033871883650717,1,0,1,0,0,0,0,0,1,0,0,0,0,1,12,18,6,16,18,6
162,0.507554088801715,130,-1.4823422505148673,0.08696769069375933,1.446133730822659,-1.4419899714268394,0,3,-0.8846867059379084,-1.3433252994784983,-1.3635045489402067,1.3375830410719658,-0.7836271768842011,1,0,0,0,0,1,0,0,0,1,0,0,0,1,15,18,6,19,18,6
163,0.507554088801715,352,0.1341231190117187,0.9395111658851476,-1.0881882118651178,1.0679586668773737,2,1,-0.14227923152795838,0.708137832284129,0.7644903570227365,-1.6427034691088742,-1.1316159848290517,1,0,0,1,0,0,0,1,0,0,0,0,1,0,18,18,6,4,19,6
164,-0.6079165421956573,377,1.211797490210755,0.948315321412731,-0.2167428166190589,-1.22763564645906,1,1,0.39288203948406936,-0.713302709002522,-0.6224149836635184,-0.9285916903178543,-1.1316159848290517,1,0,0,0,0,1,0,0,0,1,0,0,0,1,21,18,6,22,18,6
165,1.3780816415862556,318,-0.2235265013874324,1.0638842923767793,0.49724887187808753,0.34138981003211116,0,4,1.0618121005376024,-0.6146431721148333,0.03445429333000573,-0.8795057517102798,1.033871883650717,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,19,6,6,19,6
166,0.507554088801715,472,-1.289167129741901,0.2609303962196799,-0.34429819924219857,0.7744291458236828,3,3,-0.763433673443063,-1.0911370610148845,-0.40782345753206006,-1.4071871665835862,-1.2723956405815764,1,0,0,0,1,0,0,0,1,0,0,0,1,0,2,19,6,9,19,6
167,0.02256685793329226,137,0.5493599459015649,0.9242433979859771,-0.4567726950300685,-0.34496567225600183,0,1,-0.9188836905069077,0.6088264618274479,-0.27421865451553923,-0.1776717776966086,0.6007743099547632,0,1,0,0,0,0,0,1,0,0,0,0,1,0,5,19,6,6,28,6
168,0.02256685793329226,324,1.1561837036905578,0.6957288926743115,-1.1911188446597976,-1.0440714592917175,1,3,0.6309695167799542,0.142966546006265,-1.4396822166400423,0.07109892353445445,1.033871883650717,1,0,1,0,0,0,1,0,0,0,0,1,0,0,8,19,6,10,28,6
169,1.235034935104349,337,-0.9114839827877778,-1.1679926140457606,0.2703720055539538,-1.332626593927991,2,4,1.125913685248993,0.6229895190597053,1.5209612462248527,-1.2258554745879235,0.1676767362588095,2,0,0,0,0,1,1,0,0,0,0,1,0,0,6,28,6,14,28,6
170,0.507554088801715,273,0.612420158160401,-1.1581774588117486,0.8722985512088354,-0.7419690275238021,2,1,-1.2920298251175837,-0.773703203711461,-1.6565110084705428,-0.25434626781459146,1.4669694573466707,0,1,0,0,0,0,0,1,0,0,0,0,0,1,9,28,6,12,28,6
171,0.507554088801715,117,3.897876497977467,-1.2113765433855317,-1.2202873784042805,-0.2055287510069361,3,1,-0.8927718289362209,0.8877964470820725,-0.5915924657535915,0.21191333162293147,-1.1316159848290517,1,0,0,0,0,1,0,1,0,0,0,1,0,0,11,28,6,15,28,6
172,1.235034935104349,306,-1.3174934521389239,-1.6481504586068976,-1.1743635504496255,0.4059081810445999,3,1,-0.34617292252706283,-0.2203660020022996,-0.20587695289926378,0.6405159053787172,0.6007743099547632,1,0,0,0,0,1,0,0,0,1,0,0,1,0,14,28,6,17,28,6
173,0.02256685793329226,368,0.002110578179302879,1.135588220773736,0.48746579209767527,1.363619250929935,3,1,0.8170857242581215,0.030883562113577602,-1.087389198628425,0.8524325720068693,1.4669694573466707,2,0,0,0,1,0,0,1,0,0,0,1,0,0,17,28,6,21,28,6
174,1.235034935104349,94,0.23718456813903577,-0.209782857299137,-1.454969218745948,1.2503527452348817,3,2,0.5172669130638232,1.3365444746138364,-0.756800287015999,-0.5461313499702898,-0.698518411133098,0,1,0,0,0,0,1,0,0,0,0,1,0,0,20,28,6,3,29,6
175,-1.1899012192377647,168,1.305095020911636,-0.5131278105432576,-0.8142160768973034,1.3459021499789607,1,6,0.998551799933603,0.03591735149144744,-0.03890380378123576,0.1457800021612244,0.6007743099547632,2,1,0,0,0,0,0,1,0,0,0,0,0,1,22,28,6,5,29,6
176,0.507554088801715,442,-1.6741845460212315,0.957510714783326,-1.543932448512793,-1.2428299738290232,3,6,-1.4409591217007411,-0.781959272494286,-1.1780495923231968,-0.6133334647197447,-0.698518411133098,2,0,0,0,1,0,0,0,0,1,0,0,1,0,1,29,6,5,29,6
177,-1.1899012192377647,203,-0.43720639653975185,-0.08221945750696677,-0.6781864732931248,1.3000894194400214,0,3,1.2621939419117416,-1.2632914249962786,0.24941959584638615,-1.560308214819901,1.7661897229788532,0,0,1,0,0,0,0,0,0,1,0,0,1,0,4,29,6,10,29,6
178,1.0263828008108051,341,1.6572918392157743,0.6149206560533915,-1.2834206465466809,0.07009849075787523,1,3,-1.5228637527107782,0.20305622354800373,-0.41571837788512744,-0.7084221700596263,-1.5647135585250054,2,0,0,0,0,1,0,0,0,1,0,1,0,0,7,29,6,13,29,6
